| INFO     | job0 | syn                  | 0 | Opening file for replace: /nfs/sc_compute/cache/lambdapdk-v0.1.50/lambdapdk/sky130/libs/sky130hd/nldm/sky130_fd_sc_hd__ss_n40C_1v40.lib.gz
| INFO     | job0 | syn                  | 0 | yosys> read_liberty -setattr liberty_cell -lib /nfs/sc_compute/builds/0dc368a6940a4df4bc65e8967a8d3eeb/picorv32_top/job0/syn/0/inputs/sc_logic_sky130hd_sky130_fd_sc_hd__ss_n40C_1v40.lib
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 2. Executing Liberty frontend: /nfs/sc_compute/builds/0dc368a6940a4df4bc65e8967a8d3eeb/picorv32_top/job0/syn/0/inputs/sc_logic_sky130hd_sky130_fd_sc_hd__ss_n40C_1v40.lib
| INFO     | job0 | syn                  | 0 | Imported 428 cell types from liberty file.
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> hierarchy -top picorv32_top
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 3. Executing HIERARCHY pass (managing design hierarchy).
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 3.1. Analyzing design hierarchy..
| INFO     | job0 | syn                  | 0 | Top module:  \picorv32_top
| INFO     | job0 | syn                  | 0 | Used module:     \picorv32
| INFO     | job0 | syn                  | 0 | Reprocessing module picorv32_top because instantiated module sky130_sram_2kbyte_1rw1r_32x512_8 has become available.
| INFO     | job0 | syn                  | 0 | Generating RTLIL representation for module `\picorv32_top'.
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 3.2. Analyzing design hierarchy..
| INFO     | job0 | syn                  | 0 | Top module:  \picorv32_top
| INFO     | job0 | syn                  | 0 | Used module:     \picorv32
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 3.3. Analyzing design hierarchy..
| INFO     | job0 | syn                  | 0 | Top module:  \picorv32_top
| INFO     | job0 | syn                  | 0 | Used module:     \picorv32
| INFO     | job0 | syn                  | 0 | Removing unused module `\picorv32_wb'.
| INFO     | job0 | syn                  | 0 | Removing unused module `\picorv32_axi_adapter'.
| INFO     | job0 | syn                  | 0 | Removing unused module `\picorv32_axi'.
| INFO     | job0 | syn                  | 0 | Removing unused module `\picorv32_pcpi_div'.
| INFO     | job0 | syn                  | 0 | Removing unused module `\picorv32_pcpi_fast_mul'.
| INFO     | job0 | syn                  | 0 | Removing unused module `\picorv32_pcpi_mul'.
| INFO     | job0 | syn                  | 0 | Removing unused module `\picorv32_regs'.
| INFO     | job0 | syn                  | 0 | Removed 7 unused modules.
| INFO     | job0 | syn                  | 0 | Warning: Resizing cell port picorv32_top.sram.addr0 from 32 bits to 9 bits.
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> tribuf
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 4. Executing TRIBUF pass.
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> scratchpad -set flatten.separator /
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> synth -flatten -extra-map /venv/lib/python3.10/site-packages/siliconcompiler/tools/yosys/techmaps/lcu_kogge_stone.v -top picorv32_top -run begin:fine
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5. Executing SYNTH pass.
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> hierarchy -check -top picorv32_top
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.1. Executing HIERARCHY pass (managing design hierarchy).
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.1.1. Analyzing design hierarchy..
| INFO     | job0 | syn                  | 0 | Top module:  \picorv32_top
| INFO     | job0 | syn                  | 0 | Used module:     \picorv32
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.1.2. Analyzing design hierarchy..
| INFO     | job0 | syn                  | 0 | Top module:  \picorv32_top
| INFO     | job0 | syn                  | 0 | Used module:     \picorv32
| INFO     | job0 | syn                  | 0 | Removed 0 unused modules.
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> proc
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.2. Executing PROC pass (convert processes to netlists).
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> proc_clean
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.2.1. Executing PROC_CLEAN pass (remove empty switches from decision trees).
| INFO     | job0 | syn                  | 0 | Found and cleaned up 1 empty switch in `\picorv32.$proc$inputs/picorv32_top.v:0$691'.
| INFO     | job0 | syn                  | 0 | Removing empty process `picorv32.$proc$inputs/picorv32_top.v:0$691'.
| INFO     | job0 | syn                  | 0 | Found and cleaned up 17 empty switches in `\picorv32.$proc$inputs/picorv32_top.v:1169$512'.
| INFO     | job0 | syn                  | 0 | Found and cleaned up 1 empty switch in `\picorv32.$proc$inputs/picorv32_top.v:1157$496'.
| INFO     | job0 | syn                  | 0 | Found and cleaned up 6 empty switches in `\picorv32.$proc$inputs/picorv32_top.v:470$132'.
| INFO     | job0 | syn                  | 0 | Removing empty process `picorv32.$proc$inputs/picorv32_top.v:470$132'.
| INFO     | job0 | syn                  | 0 | Cleaned up 25 empty switches.
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> proc_rmdead
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.2.2. Executing PROC_RMDEAD pass (remove dead branches from decision trees).
| INFO     | job0 | syn                  | 0 | Marked 34 switch rules as full_case in process $proc$inputs/picorv32_top.v:1169$512 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 1 switch rules as full_case in process $proc$inputs/picorv32_top.v:1153$487 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 2 switch rules as full_case in process $proc$inputs/picorv32_top.v:1128$475 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 2 switch rules as full_case in process $proc$inputs/picorv32_top.v:1116$470 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 8 switch rules as full_case in process $proc$inputs/picorv32_top.v:1024$435 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 3 switch rules as full_case in process $proc$inputs/picorv32_top.v:731$172 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 3 switch rules as full_case in process $proc$inputs/picorv32_top.v:703$170 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 2 switch rules as full_case in process $proc$inputs/picorv32_top.v:676$166 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 48 switch rules as full_case in process $proc$inputs/picorv32_top.v:610$165 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 4 switch rules as full_case in process $proc$inputs/picorv32_top.v:484$141 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 1 switch rules as full_case in process $proc$inputs/picorv32_top.v:356$103 in module picorv32.
| INFO     | job0 | syn                  | 0 | Removed 2 dead cases from process $proc$inputs/picorv32_top.v:328$100 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 2 switch rules as full_case in process $proc$inputs/picorv32_top.v:328$100 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 1 switch rules as full_case in process $proc$inputs/picorv32_top.v:318$95 in module picorv32.
| INFO     | job0 | syn                  | 0 | Marked 1 switch rules as full_case in process $proc$inputs/picorv32_top.v:266$21 in module picorv32.
| INFO     | job0 | syn                  | 0 | Removed a total of 2 dead cases.
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> proc_prune
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.2.3. Executing PROC_PRUNE pass (remove redundant assignments in processes).
| INFO     | job0 | syn                  | 0 | Removed 3 redundant assignments.
| INFO     | job0 | syn                  | 0 | Promoted 58 assignments to connections.
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> proc_init
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.2.4. Executing PROC_INIT pass (extract init attributes).
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> proc_arst
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.2.5. Executing PROC_ARST pass (detect async resets in processes).
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> proc_rom
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.2.6. Executing PROC_ROM pass (convert switches to ROMs).
| INFO     | job0 | syn                  | 0 | Converted 0 switches.
| INFO     | job0 | syn                  | 0 | <suppressed ~187 debug messages>
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | yosys> proc_mux
| INFO     | job0 | syn                  | 0 | 
| INFO     | job0 | syn                  | 0 | 5.2.7. Executing PROC_MUX pass (convert decision trees to multiplexers).
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32_top.$proc$inputs/picorv32_top.v:39$864'.
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:1169$512'.
| INFO     | job0 | syn                  | 0 |      1/78: $17\next_irq_pending[2:2]
| INFO     | job0 | syn                  | 0 |      2/78: $16\next_irq_pending[2:2]
| INFO     | job0 | syn                  | 0 |      3/78: $15\next_irq_pending[2:2]
| INFO     | job0 | syn                  | 0 |      4/78: $14\next_irq_pending[2:2]
| INFO     | job0 | syn                  | 0 |      5/78: $13\next_irq_pending[2:2]
| INFO     | job0 | syn                  | 0 |      6/78: $12\next_irq_pending[2:2]
| INFO     | job0 | syn                  | 0 |      7/78: $11\next_irq_pending[2:2]
| INFO     | job0 | syn                  | 0 |      8/78: $2\next_irq_pending[31:0] [31:2]
| INFO     | job0 | syn                  | 0 |      9/78: $3\set_mem_do_rdata[0:0]
| INFO     | job0 | syn                  | 0 |     10/78: $2\next_irq_pending[31:0] [1]
| INFO     | job0 | syn                  | 0 |     11/78: $3\set_mem_do_wdata[0:0]
| INFO     | job0 | syn                  | 0 |     12/78: $2\next_irq_pending[31:0] [0]
| INFO     | job0 | syn                  | 0 |     13/78: $4\set_mem_do_rinst[0:0]
| INFO     | job0 | syn                  | 0 |     14/78: $3\set_mem_do_rinst[0:0]
| INFO     | job0 | syn                  | 0 |     15/78: $4\set_mem_do_wdata[0:0]
| INFO     | job0 | syn                  | 0 |     16/78: $9\next_irq_pending[1:1]
| INFO     | job0 | syn                  | 0 |     17/78: $8\next_irq_pending[1:1]
| INFO     | job0 | syn                  | 0 |     18/78: $7\next_irq_pending[1:1]
| INFO     | job0 | syn                  | 0 |     19/78: $4\set_mem_do_rdata[0:0]
| INFO     | job0 | syn                  | 0 |     20/78: $5\next_irq_pending[1:1]
| INFO     | job0 | syn                  | 0 |     21/78: $4\next_irq_pending[1:1]
| INFO     | job0 | syn                  | 0 |     22/78: $10\next_irq_pending[1:1]
| INFO     | job0 | syn                  | 0 |     23/78: $5\set_mem_do_rinst[0:0]
| INFO     | job0 | syn                  | 0 |     24/78: $6\next_irq_pending[1:1]
| INFO     | job0 | syn                  | 0 |     25/78: $3\next_irq_pending[31:0]
| INFO     | job0 | syn                  | 0 |     26/78: $3\current_pc[31:0]
| INFO     | job0 | syn                  | 0 |     27/78: $2\current_pc[31:0]
| INFO     | job0 | syn                  | 0 |     28/78: $2\set_mem_do_wdata[0:0]
| INFO     | job0 | syn                  | 0 |     29/78: $2\set_mem_do_rdata[0:0]
| INFO     | job0 | syn                  | 0 |     30/78: $2\set_mem_do_rinst[0:0]
| INFO     | job0 | syn                  | 0 |     31/78: $1\next_irq_pending[31:0]
| INFO     | job0 | syn                  | 0 |     32/78: $1\current_pc[31:0]
| INFO     | job0 | syn                  | 0 |     33/78: $1\set_mem_do_wdata[0:0]
| INFO     | job0 | syn                  | 0 |     34/78: $1\set_mem_do_rdata[0:0]
| INFO     | job0 | syn                  | 0 |     35/78: $1\set_mem_do_rinst[0:0]
| INFO     | job0 | syn                  | 0 |     36/78: $0\trace_data[35:0]
| INFO     | job0 | syn                  | 0 |     37/78: $0\count_cycle[63:0]
| INFO     | job0 | syn                  | 0 |     38/78: $0\trace_valid[0:0]
| INFO     | job0 | syn                  | 0 |     39/78: $0\do_waitirq[0:0]
| INFO     | job0 | syn                  | 0 |     40/78: $0\decoder_pseudo_trigger[0:0]
| INFO     | job0 | syn                  | 0 |     41/78: $0\decoder_trigger[0:0]
| INFO     | job0 | syn                  | 0 |     42/78: $0\alu_wait_2[0:0]
| INFO     | job0 | syn                  | 0 |     43/78: $0\alu_wait[0:0]
| INFO     | job0 | syn                  | 0 |     44/78: $0\reg_out[31:0]
| INFO     | job0 | syn                  | 0 |     45/78: $0\reg_sh[4:0]
| INFO     | job0 | syn                  | 0 |     46/78: $0\trap[0:0]
| INFO     | job0 | syn                  | 0 |     47/78: $0\pcpi_timeout[0:0]
| INFO     | job0 | syn                  | 0 |     48/78: $0\latched_rd[4:0]
| INFO     | job0 | syn                  | 0 |     49/78: $0\latched_is_lb[0:0]
| INFO     | job0 | syn                  | 0 |     50/78: $0\latched_is_lh[0:0]
| INFO     | job0 | syn                  | 0 |     51/78: $0\latched_is_lu[0:0]
| INFO     | job0 | syn                  | 0 |     52/78: $0\latched_trace[0:0]
| INFO     | job0 | syn                  | 0 |     53/78: $0\latched_compr[0:0]
| INFO     | job0 | syn                  | 0 |     54/78: $0\latched_branch[0:0]
| INFO     | job0 | syn                  | 0 |     55/78: $0\latched_stalu[0:0]
| INFO     | job0 | syn                  | 0 |     56/78: $0\latched_store[0:0]
| INFO     | job0 | syn                  | 0 |     57/78: $0\irq_state[1:0]
| INFO     | job0 | syn                  | 0 |     58/78: $0\cpu_state[7:0]
| INFO     | job0 | syn                  | 0 |     59/78: $0\dbg_rs2val_valid[0:0]
| INFO     | job0 | syn                  | 0 |     60/78: $0\dbg_rs1val_valid[0:0]
| INFO     | job0 | syn                  | 0 |     61/78: $0\dbg_rs2val[31:0]
| INFO     | job0 | syn                  | 0 |     62/78: $0\dbg_rs1val[31:0]
| INFO     | job0 | syn                  | 0 |     63/78: $0\mem_do_wdata[0:0]
| INFO     | job0 | syn                  | 0 |     64/78: $0\mem_do_rdata[0:0]
| INFO     | job0 | syn                  | 0 |     65/78: $0\mem_do_rinst[0:0]
| INFO     | job0 | syn                  | 0 |     66/78: $0\mem_do_prefetch[0:0]
| INFO     | job0 | syn                  | 0 |     67/78: $0\mem_wordsize[1:0]
| INFO     | job0 | syn                  | 0 |     68/78: $0\timer[31:0]
| INFO     | job0 | syn                  | 0 |     69/78: $0\irq_mask[31:0]
| INFO     | job0 | syn                  | 0 |     70/78: $0\irq_active[0:0]
| INFO     | job0 | syn                  | 0 |     71/78: $0\irq_delay[0:0]
| INFO     | job0 | syn                  | 0 |     72/78: $0\reg_op2[31:0]
| INFO     | job0 | syn                  | 0 |     73/78: $0\reg_op1[31:0]
| INFO     | job0 | syn                  | 0 |     74/78: $0\reg_next_pc[31:0]
| INFO     | job0 | syn                  | 0 |     75/78: $0\reg_pc[31:0]
| INFO     | job0 | syn                  | 0 |     76/78: $0\count_instr[63:0]
| INFO     | job0 | syn                  | 0 |     77/78: $0\eoi[31:0]
| INFO     | job0 | syn                  | 0 |     78/78: $0\pcpi_valid[0:0]
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:1157$496'.
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:1153$487'.
| INFO     | job0 | syn                  | 0 |      1/3: $1$memwr$\cpuregs$inputs/picorv32_top.v:1155$20_EN[31:0]$495
| INFO     | job0 | syn                  | 0 |      2/3: $1$memwr$\cpuregs$inputs/picorv32_top.v:1155$20_DATA[31:0]$494
| INFO     | job0 | syn                  | 0 |      3/3: $1$memwr$\cpuregs$inputs/picorv32_top.v:1155$20_ADDR[4:0]$493
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:1128$475'.
| INFO     | job0 | syn                  | 0 |      1/4: $2\cpuregs_write[0:0]
| INFO     | job0 | syn                  | 0 |      2/4: $2\cpuregs_wrdata[31:0]
| INFO     | job0 | syn                  | 0 |      3/4: $1\cpuregs_wrdata[31:0]
| INFO     | job0 | syn                  | 0 |      4/4: $1\cpuregs_write[0:0]
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:1116$470'.
| INFO     | job0 | syn                  | 0 |      1/2: $2\clear_prefetched_high_word[0:0]
| INFO     | job0 | syn                  | 0 |      2/2: $1\clear_prefetched_high_word[0:0]
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:1115$469'.
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:1078$447'.
| INFO     | job0 | syn                  | 0 |      1/2: $1\alu_out[31:0]
| INFO     | job0 | syn                  | 0 |      2/2: $1\alu_out_0[0:0]
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:1024$435'.
| INFO     | job0 | syn                  | 0 |      1/8: $8\dbg_ascii_state[127:0]
| INFO     | job0 | syn                  | 0 |      2/8: $7\dbg_ascii_state[127:0]
| INFO     | job0 | syn                  | 0 |      3/8: $6\dbg_ascii_state[127:0]
| INFO     | job0 | syn                  | 0 |      4/8: $5\dbg_ascii_state[127:0]
| INFO     | job0 | syn                  | 0 |      5/8: $4\dbg_ascii_state[127:0]
| INFO     | job0 | syn                  | 0 |      6/8: $3\dbg_ascii_state[127:0]
| INFO     | job0 | syn                  | 0 |      7/8: $2\dbg_ascii_state[127:0]
| INFO     | job0 | syn                  | 0 |      8/8: $1\dbg_ascii_state[127:0]
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:731$172'.
| INFO     | job0 | syn                  | 0 |      1/77: $0\decoded_rs1[4:0] [4]
| INFO     | job0 | syn                  | 0 |      2/77: $0\decoded_imm_j[31:0] [10]
| INFO     | job0 | syn                  | 0 |      3/77: $0\decoded_imm_j[31:0] [7]
| INFO     | job0 | syn                  | 0 |      4/77: $0\decoded_imm_j[31:0] [6]
| INFO     | job0 | syn                  | 0 |      5/77: $0\decoded_imm_j[31:0] [3:1]
| INFO     | job0 | syn                  | 0 |      6/77: $0\decoded_imm_j[31:0] [5]
| INFO     | job0 | syn                  | 0 |      7/77: $0\decoded_imm_j[31:0] [9:8]
| INFO     | job0 | syn                  | 0 |      8/77: $0\decoded_imm_j[31:0] [31:20]
| INFO     | job0 | syn                  | 0 |      9/77: $0\decoded_imm_j[31:0] [4]
| INFO     | job0 | syn                  | 0 |     10/77: $0\decoded_imm_j[31:0] [11]
| INFO     | job0 | syn                  | 0 |     11/77: $0\decoded_imm_j[31:0] [0]
| INFO     | job0 | syn                  | 0 |     12/77: $0\decoded_rs1[4:0] [3:0]
| INFO     | job0 | syn                  | 0 |     13/77: $0\is_lui_auipc_jal_jalr_addi_add_sub[0:0]
| INFO     | job0 | syn                  | 0 |     14/77: $0\is_alu_reg_reg[0:0]
| INFO     | job0 | syn                  | 0 |     15/77: $0\is_alu_reg_imm[0:0]
| INFO     | job0 | syn                  | 0 |     16/77: $0\is_beq_bne_blt_bge_bltu_bgeu[0:0]
| INFO     | job0 | syn                  | 0 |     17/77: $0\is_sll_srl_sra[0:0]
| INFO     | job0 | syn                  | 0 |     18/77: $0\is_sb_sh_sw[0:0]
| INFO     | job0 | syn                  | 0 |     19/77: $0\is_jalr_addi_slti_sltiu_xori_ori_andi[0:0]
| INFO     | job0 | syn                  | 0 |     20/77: $0\is_slli_srli_srai[0:0]
| INFO     | job0 | syn                  | 0 |     21/77: $0\is_lb_lh_lw_lbu_lhu[0:0]
| INFO     | job0 | syn                  | 0 |     22/77: $0\compressed_instr[0:0]
| INFO     | job0 | syn                  | 0 |     23/77: $0\is_compare[0:0]
| INFO     | job0 | syn                  | 0 |     24/77: $0\decoded_imm[31:0]
| INFO     | job0 | syn                  | 0 |     25/77: $0\decoded_rs2[4:0]
| INFO     | job0 | syn                  | 0 |     26/77: $0\decoded_imm_j[31:0] [19:12]
| INFO     | job0 | syn                  | 0 |     27/77: $0\decoded_rd[4:0]
| INFO     | job0 | syn                  | 0 |     28/77: $0\instr_timer[0:0]
| INFO     | job0 | syn                  | 0 |     29/77: $0\instr_waitirq[0:0]
| INFO     | job0 | syn                  | 0 |     30/77: $0\instr_maskirq[0:0]
| INFO     | job0 | syn                  | 0 |     31/77: $0\instr_retirq[0:0]
| INFO     | job0 | syn                  | 0 |     32/77: $0\instr_setq[0:0]
| INFO     | job0 | syn                  | 0 |     33/77: $0\instr_getq[0:0]
| INFO     | job0 | syn                  | 0 |     34/77: $0\instr_fence[0:0]
| INFO     | job0 | syn                  | 0 |     35/77: $0\instr_ecall_ebreak[0:0]
| INFO     | job0 | syn                  | 0 |     36/77: $0\instr_rdinstrh[0:0]
| INFO     | job0 | syn                  | 0 |     37/77: $0\instr_rdinstr[0:0]
| INFO     | job0 | syn                  | 0 |     38/77: $0\instr_rdcycleh[0:0]
| INFO     | job0 | syn                  | 0 |     39/77: $0\instr_rdcycle[0:0]
| INFO     | job0 | syn                  | 0 |     40/77: $0\instr_and[0:0]
| INFO     | job0 | syn                  | 0 |     41/77: $0\instr_or[0:0]
| INFO     | job0 | syn                  | 0 |     42/77: $0\instr_sra[0:0]
| INFO     | job0 | syn                  | 0 |     43/77: $0\instr_srl[0:0]
| INFO     | job0 | syn                  | 0 |     44/77: $0\instr_xor[0:0]
| INFO     | job0 | syn                  | 0 |     45/77: $0\instr_sltu[0:0]
| INFO     | job0 | syn                  | 0 |     46/77: $0\instr_slt[0:0]
| INFO     | job0 | syn                  | 0 |     47/77: $0\instr_sll[0:0]
| INFO     | job0 | syn                  | 0 |     48/77: $0\instr_sub[0:0]
| INFO     | job0 | syn                  | 0 |     49/77: $0\instr_add[0:0]
| INFO     | job0 | syn                  | 0 |     50/77: $0\instr_srai[0:0]
| INFO     | job0 | syn                  | 0 |     51/77: $0\instr_srli[0:0]
| INFO     | job0 | syn                  | 0 |     52/77: $0\instr_slli[0:0]
| INFO     | job0 | syn                  | 0 |     53/77: $0\instr_andi[0:0]
| INFO     | job0 | syn                  | 0 |     54/77: $0\instr_ori[0:0]
| INFO     | job0 | syn                  | 0 |     55/77: $0\instr_xori[0:0]
| INFO     | job0 | syn                  | 0 |     56/77: $0\instr_sltiu[0:0]
| INFO     | job0 | syn                  | 0 |     57/77: $0\instr_slti[0:0]
| INFO     | job0 | syn                  | 0 |     58/77: $0\instr_addi[0:0]
| INFO     | job0 | syn                  | 0 |     59/77: $0\instr_sw[0:0]
| INFO     | job0 | syn                  | 0 |     60/77: $0\instr_sh[0:0]
| INFO     | job0 | syn                  | 0 |     61/77: $0\instr_sb[0:0]
| INFO     | job0 | syn                  | 0 |     62/77: $0\instr_lhu[0:0]
| INFO     | job0 | syn                  | 0 |     63/77: $0\instr_lbu[0:0]
| INFO     | job0 | syn                  | 0 |     64/77: $0\instr_lw[0:0]
| INFO     | job0 | syn                  | 0 |     65/77: $0\instr_lh[0:0]
| INFO     | job0 | syn                  | 0 |     66/77: $0\instr_lb[0:0]
| INFO     | job0 | syn                  | 0 |     67/77: $0\instr_bgeu[0:0]
| INFO     | job0 | syn                  | 0 |     68/77: $0\instr_bltu[0:0]
| INFO     | job0 | syn                  | 0 |     69/77: $0\instr_bge[0:0]
| INFO     | job0 | syn                  | 0 |     70/77: $0\instr_blt[0:0]
| INFO     | job0 | syn                  | 0 |     71/77: $0\instr_bne[0:0]
| INFO     | job0 | syn                  | 0 |     72/77: $0\instr_beq[0:0]
| INFO     | job0 | syn                  | 0 |     73/77: $0\instr_jalr[0:0]
| INFO     | job0 | syn                  | 0 |     74/77: $0\instr_jal[0:0]
| INFO     | job0 | syn                  | 0 |     75/77: $0\instr_auipc[0:0]
| INFO     | job0 | syn                  | 0 |     76/77: $0\instr_lui[0:0]
| INFO     | job0 | syn                  | 0 |     77/77: $0\pcpi_insn[31:0]
| INFO     | job0 | syn                  | 0 | Creating decoders for process `\picorv32.$proc$inputs/picorv32_top.v:703$170'.
| INFO     | job0 | syn                  | 0 |      1/13: $3\dbg_insn_opcode[31:0]
